split,source,video_uid,clip_uid,annotator_uid,ann_idx,query,response,label,video_start_time,video_end_time,video_fps,video_length
train,moments,a099dca1-4be0-4edb-9de2-a429b45bbf42,bd9d563e-cf02-4c7a-85f4-a095efc0fac7,1399094863548959,0,"When I start to cut the wood with the machine again, remind me to put on safety gloves.",Remember to put on safety gloves.,cut_other_item_using_tool,556.7267400000001,562.328,30.0,20702
train,moments,a099dca1-4be0-4edb-9de2-a429b45bbf42,bd9d563e-cf02-4c7a-85f4-a095efc0fac7,1399094863548959,1,"When I start fixing the wooden floor again after cutting wood with the machine, remind me to wear safety gloves.",Remember to wear safety gloves.,fix_/_tile_the_floor,568.23974,660.0,30.0,20702
train,moments,ca03dcd8-9e87-4da5-9f9d-eac37ed6e9fd,87fb1c22-61eb-468a-ab4a-63debaac7cf2,2126570110772544,0,"When I start folding clothes again after petting the dog X, remind me to turn on some music.",Remember to turn on some music.,fold_clothes_/_sheets,607.85773,660.0,30.0,54000
train,moments,ca03dcd8-9e87-4da5-9f9d-eac37ed6e9fd,87fb1c22-61eb-468a-ab4a-63debaac7cf2,2126570110772544,1,Remind me to take a break and relax when I start playing with the dog on the bed.,You can take a break and relax now.,interact_or_play_with_pet_/_animal,317.9732,607.56489,30.0,54000
train,moments,ca03dcd8-9e87-4da5-9f9d-eac37ed6e9fd,87fb1c22-61eb-468a-ab4a-63debaac7cf2,1565695016859258,1,"Next time I'm in the room with the dog X, after I finish folding clothes and moving my smartphone around the bed, please remind me to check my emails.",Remember to check your emails.,use_phone,633.79685,634.08087,30.0,54000
train,moments,ca03dcd8-9e87-4da5-9f9d-eac37ed6e9fd,87fb1c22-61eb-468a-ab4a-63debaac7cf2,1565695016859258,2,"When I start watching television after smoothing the pair of trousers, remind me to take a break from folding clothes.",You should take a break from folding clothes now.,watch_television,642.745,644.97471,30.0,54000
train,moments,ca03dcd8-9e87-4da5-9f9d-eac37ed6e9fd,87fb1c22-61eb-468a-ab4a-63debaac7cf2,1525327327515889,3,"Next time I start to use my phone, please remind me to mute the television.",Remember to mute the television.,use_phone,253.19562000000002,254.04500000000002,30.0,54000
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,c58d5208-f773-43c2-8454-442b5c55d6d2,2284629544928623,0,"Next time I'm in the kitchen and about to fry dough, please remind me to lower the heat of the cooker.",Remember to lower the heat of the cooker before frying the dough.,fry_dough,19.5570986,44.2340286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,c58d5208-f773-43c2-8454-442b5c55d6d2,2284629544928623,1,Ask me to reduce the heat of the cooker when I start stirring the ingredients again.,Reduce the heat of the cooker now.,stir_/_mix_ingredients_in_a_bowl_or_pan_(before_cooking),54.7553286,60.0010286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,c58d5208-f773-43c2-8454-442b5c55d6d2,2284629544928623,4,Let me know when I should reduce the heat of the cooker as I turn on the stove burner.,You should reduce the heat of the cooker now.,turn-on_/_light_the_stove_burner,132.79355859999998,133.5380286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,c58d5208-f773-43c2-8454-442b5c55d6d2,2284629544928623,5,Remind me to add salt when I start stirring the ingredients in the pan after I hold the spatula again.,Don't forget to add salt now.,stir_/_mix_ingredients_in_a_bowl_or_pan_(before_cooking),200.0493486,205.9570286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,c58d5208-f773-43c2-8454-442b5c55d6d2,2284629544928623,8,Remind me to add salt when I start stirring the ingredients in the pan after I drop the spoon and fork.,Add salt now.,stir_/_mix_ingredients_in_a_bowl_or_pan_(before_cooking),322.34518860000003,325.3970286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,c58d5208-f773-43c2-8454-442b5c55d6d2,2469444329814364,0,"When I start to fry another food item after removing the previous one from the pan, remind me to set a timer.",Remember to set a timer for frying.,fry_other_food_item,333.9000886,480.0210286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,c58d5208-f773-43c2-8454-442b5c55d6d2,2469444329814364,3,"When I start to interact with man T in the kitchen, remind me to introduce myself.",Remember to introduce yourself to man T.,converse_/_interact_with_someone,454.74285860000003,480.0210286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,c58d5208-f773-43c2-8454-442b5c55d6d2,1518906011552131,0,"When I start using another kitchen appliance, please remind me to turn off the cooker.",Remember to turn off the cooker.,use_other_kitchen_appliance,23.169538600000003,23.169538600000003,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,c58d5208-f773-43c2-8454-442b5c55d6d2,1518906011552131,2,"When I start to serve food onto a plate, remind me to wash my hands.",Remember to wash your hands.,serve_food_onto_a_plate,313.84860860000003,316.0210286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,c58d5208-f773-43c2-8454-442b5c55d6d2,1518906011552131,6,Remind me to turn off the stove when I start tasting the food I'm cooking.,Remember to turn off the stove.,taste_food_while_cooking,399.0411786,400.0210286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,1350714b-1eea-4902-9878-cbbf3d3966bb,2542077815876635,0,"Next time I start to clean a kitchen appliance, please remind me to put on gloves.",Remember to put on gloves before cleaning.,clean_/_wipe_kitchen_appliance,1261.8957386,1265.8740286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,1350714b-1eea-4902-9878-cbbf3d3966bb,2542077815876635,1,"When I start to measure an ingredient in a measuring cup or spoon, remind me to check the recipe for the correct amount.",Remember to check the recipe for the correct amount.,measure_ingredient_in_a_measuring_cup_or_spoon,1444.2821285999999,1445.5370286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,1350714b-1eea-4902-9878-cbbf3d3966bb,1739873386071446,2,Ask me to check the consistency of the spices when I start grinding them for the third time.,Check the consistency of the spices now.,grind_ingredients_/_spices,1621.7460586,1624.7100286,30.0,67089
train,moments,0a01978c-e16d-4587-95f1-49efa3ab15d9,1350714b-1eea-4902-9878-cbbf3d3966bb,3984267904984366,2,"When I start wiping the container, remind me to wash my hands afterwards.",Remember to wash your hands after cleaning the container.,clean_/_wipe_other_surface_or_object,1260.0210286,1265.5720285999998,30.0,67089
train,moments,46ab1d82-0348-4d20-a3cf-4dab031eaadf,78319536-ccd4-4b63-b9a0-5872ae1ef20e,2557832094330770,0,"When I start fixing the engine of the car again, remind me to put on safety gloves.",Remember to put on safety gloves.,fix_bonnet_/_engine_of_car,399.74377000000004,660.0,30.0,30166
train,moments,46ab1d82-0348-4d20-a3cf-4dab031eaadf,78319536-ccd4-4b63-b9a0-5872ae1ef20e,2557832094330770,1,"Next time I start fixing a metal surface using the electric torch in the garage, please remind me to put on safety goggles.",Remember to put on safety goggles.,fix_metal_surface_using_electric_torch,547.3621800000001,660.0,30.0,30166
train,moments,4d620f82-6792-49eb-8bd4-e831a252c70b,f07c5da0-5f9e-4f22-af09-ee1e5d33e08b,1588080197957682,0,"Next time I'm throwing away trash, please remind me to wash my hands.",Remember to wash your hands after throwing away the trash.,throw_away_trash_/_put_trash_in_trash_can,377.8624012,379.0045112,30.0,29040
train,moments,4d620f82-6792-49eb-8bd4-e831a252c70b,f07c5da0-5f9e-4f22-af09-ee1e5d33e08b,1588080197957682,1,Remind me to dry my hands when I start washing them.,Remember to dry your hands.,wash_hands,380.0814912,381.2210612,30.0,29040
train,moments,4d620f82-6792-49eb-8bd4-e831a252c70b,f07c5da0-5f9e-4f22-af09-ee1e5d33e08b,1588080197957682,2,Remind me to check the seasoning when I start interacting with someone.,Please check the seasoning now.,converse_/_interact_with_someone,458.8932212,480.0320312,30.0,29040
train,moments,4d620f82-6792-49eb-8bd4-e831a252c70b,f07c5da0-5f9e-4f22-af09-ee1e5d33e08b,1588080197957682,3,"When I start stirring the noodles in the fry pan again, remind me to add salt.",Remember to add salt.,stir_/_mix_food_while_cooking,461.6568612,474.6829612,30.0,29040
train,moments,4d620f82-6792-49eb-8bd4-e831a252c70b,f07c5da0-5f9e-4f22-af09-ee1e5d33e08b,1588080197957682,4,"When I start to put away the jar of seasoning in the cabinet, remind me to wash my hands.",Remember to wash your hands.,put_away_(or_take_out)_ingredients_in_storage,479.2824412,480.0320312,30.0,29040
train,moments,4d620f82-6792-49eb-8bd4-e831a252c70b,f07c5da0-5f9e-4f22-af09-ee1e5d33e08b,2547896838618115,0,"When I start breaking the third egg into the fry pan, remind me to turn on the stove.",Remember to turn on the stove.,break_eggs_into_a_bowl,374.9216412,376.0320312,30.0,29040
train,moments,4d620f82-6792-49eb-8bd4-e831a252c70b,f07c5da0-5f9e-4f22-af09-ee1e5d33e08b,2547896838618115,1,"When I start to put away or take out food items in the fridge after placing the box of eggs, remind me to check the expiry dates.",Remember to check the expiry dates.,put_away_(or_take_out)_food_items_in_the_fridge,25.8019312,27.0320312,30.0,29040
train,moments,4d620f82-6792-49eb-8bd4-e831a252c70b,f07c5da0-5f9e-4f22-af09-ee1e5d33e08b,2547896838618115,2,"When I start arranging items in the upper kitchen cabinet, remind me to check the expiration date of the items.",Remember to check the expiration date of the items.,arrange_/_organize_other_items,145.5908312,152.0320312,30.0,29040
train,moments,4d620f82-6792-49eb-8bd4-e831a252c70b,f07c5da0-5f9e-4f22-af09-ee1e5d33e08b,2591493367528615,0,"When I start arranging or organizing items in the fridge, please remind me to check the expiry dates of the items.",Remember to check the expiry dates of the items.,arrange_/_organize_items_in_fridge,18.9401412,27.676031199999997,30.0,29040
train,moments,4c18d63c-f313-4ea5-8d56-23fe84a86e6b,4c2489c4-107c-4ac9-badc-b1330ee382c9,2661774747204621,0,"Next time I'm shopping and about to place items in my cart, please remind me to check the price tag first.",Remember to check the price tag before placing items in your cart.,place_items_in_shopping_cart,141.50778526666667,141.81251526666665,30.0,38764
train,moments,4c18d63c-f313-4ea5-8d56-23fe84a86e6b,4c2489c4-107c-4ac9-badc-b1330ee382c9,2661774747204621,1,"When I start to exit the supermarket, remind me to check if I have all my bags.",Remember to check if you have all your bags.,exit_a_supermarket_/_shop,226.55169526666666,227.59500526666667,30.0,38764
train,moments,4c18d63c-f313-4ea5-8d56-23fe84a86e6b,4c2489c4-107c-4ac9-badc-b1330ee382c9,2661774747204621,3,"When I start to use my phone after talking to #FF, remind me to check the battery level.",Remember to check the battery level.,use_phone,355.79459526666665,366.2339952666667,30.0,38764
train,moments,4c18d63c-f313-4ea5-8d56-23fe84a86e6b,4c2489c4-107c-4ac9-badc-b1330ee382c9,2661774747204621,6,"When I start browsing through clothing items on the rack, remind me to check the size and material of the clothes.",Remember to check the size and material of the clothes.,browse_through_clothing_items_on_rack_/_shelf_/_hanger,474.99791526666667,476.20561526666665,30.0,38764
train,moments,4c18d63c-f313-4ea5-8d56-23fe84a86e6b,4c2489c4-107c-4ac9-badc-b1330ee382c9,2661774747204621,7,"When I start browsing through the accessories on the rack or shelf, please remind me to look for a specific accessory.",Remember to look for the specific accessory.,browse_through_accessories_on_rack_/_shelf,441.03993526666665,449.5436352666667,30.0,38764
train,moments,4c18d63c-f313-4ea5-8d56-23fe84a86e6b,4c2489c4-107c-4ac9-badc-b1330ee382c9,2661774747204621,8,"When I start to talk to people in the cloth store, remind me to introduce myself.",Remember to introduce yourself.,converse_/_interact_with_someone,476.46121526666667,479.98769526666666,30.0,38764
train,moments,4c18d63c-f313-4ea5-8d56-23fe84a86e6b,4c2489c4-107c-4ac9-badc-b1330ee382c9,1392058177566140,0,Remind me to turn on the camera's microphone when I start recording a video after I touch the phone.,Turn on the camera's microphone now.,take_photo_/_record_video_with_a_camera,329.56413526666665,335.17869526666664,30.0,38764
train,moments,4c18d63c-f313-4ea5-8d56-23fe84a86e6b,4c2489c4-107c-4ac9-badc-b1330ee382c9,1392058177566140,2,"When I enter the supermarket, remind me to sanitize my hands.",Remember to sanitize your hands.,enter_a_supermarket_/_shop,420.32878526666667,422.32869526666667,30.0,38764
train,moments,4c18d63c-f313-4ea5-8d56-23fe84a86e6b,4c2489c4-107c-4ac9-badc-b1330ee382c9,3966810330100610,1,"When I touch my phone again after looking at the money, remind me to check the battery level.",Remember to check the battery level.,use_phone,309.48607526666666,314.67467526666667,30.0,38764
train,moments,4c18d63c-f313-4ea5-8d56-23fe84a86e6b,4c2489c4-107c-4ac9-badc-b1330ee382c9,3966810330100610,2,Remind me to check my wallet when I start standing in the queue at the shop.,Please check your wallet now.,stand_in_the_queue_/_line_at_a_shop_/_supermarket,233.61457526666666,389.73105526666666,30.0,38764
train,moments,1dc85adb-fbdd-4275-b9cf-42976acb4d14,2c52c982-53ff-4f9f-918f-2ff4729aba92,2542077815876635,0,"When I start chopping the onions after the woman finishes her slicing, remind me to clean the knife before I start.",Remember to clean the knife before you start chopping the onions.,"""cut_/_chop_/_slice_a_vegetable,_fruit,_or_meat""",1135.4716852666666,1146.811695266667,30.0,72250
train,moments,1dc85adb-fbdd-4275-b9cf-42976acb4d14,2c52c982-53ff-4f9f-918f-2ff4729aba92,2542077815876635,1,"When I start packing the chopped pepper into the steel cup, remind me to wash my hands.",Remember to wash your hands.,arrange_/_organize_other_items,1149.2678352666667,1149.8626952666668,30.0,72250
train,moments,1dc85adb-fbdd-4275-b9cf-42976acb4d14,2c52c982-53ff-4f9f-918f-2ff4729aba92,2542077815876635,2,"As I start to stir or mix the ingredients in the bowl before cooking, remind me to preheat the oven.",Remember to preheat the oven.,stir_/_mix_ingredients_in_a_bowl_or_pan_(before_cooking),1197.0509152666668,1203.0420285999999,30.0,72250
train,moments,44a173ba-e836-4efc-b485-e94d6bbafa8e,7910ec17-e5c7-47d0-8007-eeeb35f0c145,2214239258687815,2,"When I start arranging and organizing clothes in the closet or dresser, remind me to consider donating some clothes.",Consider donating some clothes.,arrange_/_organize_clothes_in_closet/dresser,711.1515186,714.4810286000001,30.0,21743
train,moments,44a173ba-e836-4efc-b485-e94d6bbafa8e,7910ec17-e5c7-47d0-8007-eeeb35f0c145,2214239258687815,3,"When I start folding the next cloth from the pile on the bed, remind me to put away the folded clothes in the wardrobe.",Remember to put away the folded clothes in the wardrobe.,fold_clothes_/_sheets,716.3874786,721.2430286,30.0,21743
train,moments,44a173ba-e836-4efc-b485-e94d6bbafa8e,7910ec17-e5c7-47d0-8007-eeeb35f0c145,1606022909515590,2,"When I start making the bed again, remind me to wash my hands.",Remember to wash your hands.,"""make_the_bed_/_arrange_pillows,_sheets_etc._on_bed""",427.40081860000004,459.71220860000005,30.0,21743
train,moments,44a173ba-e836-4efc-b485-e94d6bbafa8e,7910ec17-e5c7-47d0-8007-eeeb35f0c145,1606022909515590,3,"When I start hanging clothes in the closet or on hangers, please remind me to sort them by color.",Remember to sort the clothes by color.,hang_clothes_in_closet_/_on_hangers,675.2489886,677.2168186,30.0,21743
train,moments,3c9b7fa8-5588-46a7-aafa-0a1404bfbbd7,c62e636b-2f22-4bfe-a926-b271d0ba4c38,2231937600174697,2,Remind me to put on safety gloves when I start marking the metal box.,Please put on your safety gloves now.,mark_item_with_pencil_/_pen_/_marker,180.55623,260.8502,30.0,44653
train,moments,3c9b7fa8-5588-46a7-aafa-0a1404bfbbd7,d0bd9c27-3ffc-4746-bfa9-7b7fcb6594c6,2113365272046511,0,"When I start tightening the next item with the screwdriver, remind me to take a break.",Take a break now.,fix_other_item,990.0,999.028,30.0,44653
train,moments,3c9b7fa8-5588-46a7-aafa-0a1404bfbbd7,d0bd9c27-3ffc-4746-bfa9-7b7fcb6594c6,2113365272046511,1,"When I start drilling screws in the metal box again after taking the drill from person X, remind me to take a break.",Remember to take a break.,fix_other_item,1029.42907,1058.505,30.0,44653
train,moments,3c9b7fa8-5588-46a7-aafa-0a1404bfbbd7,d0bd9c27-3ffc-4746-bfa9-7b7fcb6594c6,2113365272046511,2,"When I start fixing another item after tightening the bolt with my hands, remind me to take a break.",You should take a break now.,fix_other_item,1063.97063,1173.798,30.0,44653
train,moments,3c9b7fa8-5588-46a7-aafa-0a1404bfbbd7,d0bd9c27-3ffc-4746-bfa9-7b7fcb6594c6,2113365272046511,3,"When I start fixing another item after finishing with the metal box, remind me to take a break.",You should take a break now.,fix_other_item,1209.53327,1370.998,30.0,44653
train,moments,3c9b7fa8-5588-46a7-aafa-0a1404bfbbd7,d0bd9c27-3ffc-4746-bfa9-7b7fcb6594c6,2113365272046511,4,Remind me to put on safety gloves when I start fixing the pipe.,Don't forget to put on your safety gloves.,fix_pipe_/_plumbing,1383.7751600000001,1470.0,30.0,44653
train,moments,3c9b7fa8-5588-46a7-aafa-0a1404bfbbd7,d0bd9c27-3ffc-4746-bfa9-7b7fcb6594c6,2113365272046511,5,"When I start to cut the metal pipe, please remind me to wear safety gloves.",Please remember to wear safety gloves now.,cut_metal_using_tool,1404.50544,1416.325,30.0,44653
train,moments,3c9b7fa8-5588-46a7-aafa-0a1404bfbbd7,d0bd9c27-3ffc-4746-bfa9-7b7fcb6594c6,2231937600174697,0,"As I start to cut the thread or paper or cardboard using scissors or a knife or a cutter, remind me to put on safety gloves.",Remember to put on safety gloves.,cut_thread_/_paper_/_cardboard_using_scissors_/_knife_/_cutter,1198.03021,1200.09449,30.0,44653
train,moments,3c9b7fa8-5588-46a7-aafa-0a1404bfbbd7,d0bd9c27-3ffc-4746-bfa9-7b7fcb6594c6,2231937600174697,1,"As I start to cut the pipe using the tool, remind me to wear safety gloves.",Remember to wear safety gloves.,cut_pipe_using_tool,1404.14816,1416.14346,30.0,44653
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,eca434ee-7707-4548-8438-944202ca3064,2091930164263600,1,"When I enter the supermarket again after reading the magazine, remind me to pick up a shopping basket.",Remember to pick up a shopping basket.,enter_a_supermarket_/_shop,831.1885686,834.0940286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,eca434ee-7707-4548-8438-944202ca3064,2091930164263600,2,"When I start standing in the queue at the supermarket, remind me to check if I have all the items I need.",Please check if you have all the items you need.,stand_in_the_queue_/_line_at_a_shop_/_supermarket,894.4645686,1011.5090286000001,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,eca434ee-7707-4548-8438-944202ca3064,2981354845271456,0,"When I start reading the magazine again in the supermarket, remind me to check the shopping list.",Remember to check the shopping list.,read_a_book_/_magazine_/_shopping_list_etc.,720.0210286,828.8710286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,eca434ee-7707-4548-8438-944202ca3064,2981354845271456,1,Ask me to inquire about the price of the flowers when I start talking to the man Y at the supermarket.,Remember to ask about the price of the flowers.,converse_/_interact_with_someone,1091.9023286,1200.0640286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,2203058783043790,1,"When I enter the boutique after leaving the mall, remind me to sanitize my hands.",Remember to sanitize your hands.,enter_a_supermarket_/_shop,422.1201986,428.9250286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,2203058783043790,2,"As I start browsing through accessories on the rack or shelf, remind me to check the price tags.",Remember to check the price tags.,browse_through_accessories_on_rack_/_shelf,513.2875286,547.9226285999999,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,2352133114867140,0,Remind me to ask about the price of potatoes when I start interacting with the man at the counter again.,Remember to ask about the price of potatoes.,converse_/_interact_with_someone,239.71814859999998,247.0140286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,2352133114867140,2,Ask me to inquire about the total cost when I start interacting with the cashier at the counter again.,Remember to ask about the total cost.,converse_/_interact_with_someone,362.8060386,389.8057486,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,2352133114867140,7,"As I start to read the magazine in the supermarket, remind me to check the shopping list.",Remember to check the shopping list.,read_a_book_/_magazine_/_shopping_list_etc.,631.4584386,660.0430286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,1891931317585215,0,"When I start to use my phone, remind me to check my shopping list.",Remember to check your shopping list.,use_phone,184.4128386,187.9090286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,1891931317585215,2,Ask me to inquire about the price of the bell pepper when I start interacting with the man at the counter after he tills with the till machine.,Remember to ask about the price of the bell pepper.,converse_/_interact_with_someone,256.7370386,264.4350286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,1891931317585215,4,Remind me to pay for the groceries when the man starts packing them into the shopping bag.,Please remember to pay for your groceries now.,pack_food_items_/_groceries_into_bags_/_boxes,277.5264986,278.6750286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,1891931317585215,11,Ask me to inquire about the sweater prices when I start interacting with the man Z in the boutique.,Remember to ask about the sweater prices.,converse_/_interact_with_someone,439.13719860000003,449.5980286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,1891931317585215,12,"When I start browsing through clothing items on the rack, shelf or hanger, please remind me to check the size and material of the items.",Remember to check the size and material of the clothing items.,browse_through_clothing_items_on_rack_/_shelf_/_hanger,461.2511286,470.04902860000004,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,1891931317585215,13,Ask me to inquire about the sweater's price when I start talking to the man Z in the boutique again.,Remember to ask about the sweater's price.,converse_/_interact_with_someone,477.4823786,478.32602860000003,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,1891931317585215,14,"Next time I'm hanging clothes in the closet or on hangers, please remind me to check the price tag.",Remember to check the price tag.,hang_clothes_in_closet_/_on_hangers,489.9308186,491.74102860000005,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,1891931317585215,17,Remind me to ask about the price of the sweater when I start talking to the man Y in the boutique.,Remember to ask about the price of the sweater.,converse_/_interact_with_someone,556.6194086,580.2670286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,1891931317585215,18,Remind me to ask about the price of the sweater when I start talking to someone after checking out sweaters in the boutique.,Remember to ask about the price of the sweater.,converse_/_interact_with_someone,592.4964986,595.4690286,30.0,37418
train,moments,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,65c4f1e1-7412-4cac-bad2-1295b6327357,1891931317585215,19,"When I start browsing through other items on the rack or shelf, remind me to check the expiry date of the items.",Remember to check the expiry date of the items.,browse_through_other_items_on_rack_/_shelf,646.9669986,656.3450286000001,30.0,37418
train,moments,620b4f15-7c33-4888-8cc8-c4c1267a3c76,6fcc1a16-ece5-4ca0-b020-3cc59089768b,5654962224546367,0,"Next time I'm browsing through items on a rack or shelf, please remind me to check the price of each item.",Remember to check the price of each item.,browse_through_other_items_on_rack_/_shelf,719.9876952666667,768.5033652666667,30.0,38879
train,moments,620b4f15-7c33-4888-8cc8-c4c1267a3c76,6fcc1a16-ece5-4ca0-b020-3cc59089768b,5654962224546367,1,"As I start browsing through groceries or food items on the rack or shelf, remind me to check the expiry dates of the items.",Remember to check the expiry dates of the items.,browse_through_groceries_or_food_items_on_rack_/_shelf,893.4735852666668,945.2773452666667,30.0,38879
train,moments,620b4f15-7c33-4888-8cc8-c4c1267a3c76,6fcc1a16-ece5-4ca0-b020-3cc59089768b,5654962224546367,2,"When I start reading the book from the khaki bag, remind me to take a break and stretch.",You're starting to read now. Remember to take a break and stretch.,read_a_book_/_magazine_/_shopping_list_etc.,1108.7460352666665,1200.0096952666665,30.0,38879
train,moments,620b4f15-7c33-4888-8cc8-c4c1267a3c76,6fcc1a16-ece5-4ca0-b020-3cc59089768b,5654962224546367,3,Remind me to ask about the book when I start interacting with the girl M in the store again.,Remember to ask about the book.,converse_/_interact_with_someone,1080.1843752666666,1200.0096952666665,30.0,38879
train,moments,620b4f15-7c33-4888-8cc8-c4c1267a3c76,6fcc1a16-ece5-4ca0-b020-3cc59089768b,5654962224546367,4,Remind me to ask for a receipt when I start interacting with the cashier at the counter.,Don't forget to ask for a receipt.,converse_/_interact_with_someone,1047.8908852666666,1068.4744652666666,30.0,38879
train,moments,620b4f15-7c33-4888-8cc8-c4c1267a3c76,6fcc1a16-ece5-4ca0-b020-3cc59089768b,5654962224546367,5,"As I start to pay at the billing counter, remind me to check if I have my wallet.",Remember to check if you have your wallet.,pay_at_billing_counter,1051.5681752666667,1067.1559452666665,30.0,38879
train,moments,620b4f15-7c33-4888-8cc8-c4c1267a3c76,6fcc1a16-ece5-4ca0-b020-3cc59089768b,2661774747204621,3,Remind me to pick up the shopping bags when I leave the supermarket.,Don't forget to pick up your shopping bags.,exit_a_supermarket_/_shop,1066.5606952666665,1067.4146952666667,30.0,38879
train,moments,620b4f15-7c33-4888-8cc8-c4c1267a3c76,6fcc1a16-ece5-4ca0-b020-3cc59089768b,2661774747204621,4,"Next time I enter a store after shopping with lady B, please remind me to sanitize my hands.",Remember to sanitize your hands.,enter_a_supermarket_/_shop,848.0580152666668,849.5478652666667,30.0,38879
train,moments,620b4f15-7c33-4888-8cc8-c4c1267a3c76,6fcc1a16-ece5-4ca0-b020-3cc59089768b,2661774747204621,7,Ask me to check if I have my wallet when I stand in the queue at the supermarket.,Do you have your wallet?,stand_in_the_queue_/_line_at_a_shop_/_supermarket,1051.0408052666667,1057.0043252666667,30.0,38879
train,moments,d2e05761-29c4-4dd5-8ef6-027e40fea282,236af568-730a-4107-8c54-b4b7584bc73f,1673125692724159,1,"As I start to knead and shape the dough, remind me to set a timer for 5 minutes.",Remember to set a timer for 5 minutes.,knead_/_shape_/_roll-out_dough,192.00389859999999,480.0210286,30.0,100284
train,moments,d2e05761-29c4-4dd5-8ef6-027e40fea282,236af568-730a-4107-8c54-b4b7584bc73f,2238621096201347,2,"Next time I start to mix ingredients in a bowl or pan, after kneading the flour and before I pour water from the container, please remind me to wash my hands.",Remember to wash your hands before you start mixing the ingredients.,stir_/_mix_ingredients_in_a_bowl_or_pan_(before_cooking),304.61127860000005,315.30902860000003,30.0,100284
train,moments,d2e05761-29c4-4dd5-8ef6-027e40fea282,236af568-730a-4107-8c54-b4b7584bc73f,3262715133804826,0,"When I start talking to child Y again, remind me to knead the dough.",Remember to knead the dough.,converse_/_interact_with_someone,70.2256886,73.86302859999999,30.0,100284
train,moments,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,2759379034076300,0,Remind me to check the photo quality next time I take a photo of a shirt on the cloth rack.,Please check the photo quality.,take_photo_/_record_video_with_a_camera,1337.0278185999998,1342.5906685999998,30.0,43504
train,moments,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,2306273592786771,0,"When I start to use my phone again after moving around the shop, remind me to check the shopping list.",Remember to check the shopping list.,use_phone,970.1176986,978.5160286,30.0,43504
